cluster,domain_0,value_0,share_0,domain_1,value_1,share_1,domain_2,value_2,share_2,domain_3,value_3,share_3,domain_4,value_4,share_4,domain_5,value_5,share_5,domain_6,value_6,share_6,domain_7,value_7,share_7,domain_8,value_8,share_8,domain_9,value_9,share_9,domain_10,value_10,share_10,domain_11,value_11,share_11,domain_12,value_12,share_12
ae901165-dda8-4e74-bd1f-d6b501c18333,salesforce,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dbae5d9-e67c-4870-b6cd-e384d804166c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d54f1e8-338d-49a4-9350-92a93591bef1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e32ae98d-083c-4561-a019-c81bfb161415,apple,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98832582-978a-431c-9f33-77eb042b6f11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb39adb2-9919-4cc9-8c35-085b1946eb3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288af3ce-08e3-44e9-9c0a-ef6fe34accd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
079b6a55-bac6-47e5-8912-8fb42f2cf87c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0540400a-e07a-4d06-a448-100d6377e6bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20f0c6f7-e893-4aa1-8225-a72d0c6c3d0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108ba9aa-59f4-4e4e-be98-6a68f8591ed5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14f50d3d-dbd2-4c34-9baa-5d20e644d0c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277a1a5e-1e25-4ce8-8ab1-4e10a270dadf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524b604-12d9-4daf-935f-20b02342e522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d65aec0c-d517-4e0e-964e-633b88ea1f43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664ce726-cc45-4076-817f-9f2aa5ebb94a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af06ebb0-ea9a-4b07-8105-1977424856c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fe0715b-3f20-4ad9-9ab6-f7b1c2286858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5643911-d117-4632-98ab-03670f3de338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f1240d0-1502-4e3e-b770-0c06d410310c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efd3ed38-06d1-481e-b376-4fd55138f356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56f92ccb-d37b-4f96-9aaa-441f73ef9b98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1f26340-2880-4001-9061-15bcf55ef93a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18ea8e82-6f97-4448-8686-ceb1d359ae29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614263bf-704e-4269-ba3d-86ae574ff8e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed1853a3-7d5c-4178-98be-4d7e1692000a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42aa58e8-29ca-4444-9c1a-c2a6eb43d48a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519c6ce0-0403-4f40-849b-67718853f6ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60480d1-c1a2-4f2c-93d5-01fa40860c55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9332bd65-6a0b-4b9a-a296-1c732a482c06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e26593f1-19df-4e57-b3c6-453e00546c88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d77e877-4e19-45f3-80be-27891836be61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59f98159-6ebf-4fab-9f0f-a1ac8b0fb481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291c28cf-0af8-467f-89fb-effff4459356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cf05575-4f7e-4614-81db-069565cafb04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdab445a-2568-4466-9a30-0e39ba6098a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fe1199c-2d1c-400d-8e3a-ca4230a2966b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4a1de64-314e-4fff-91ad-504604a13bf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95aee89e-f5f9-418c-809e-22e0f3422a26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7da7a171-8399-4680-94f0-19615d4b4504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821d63a-61f5-44a2-9c8a-b7c07e700129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60c4356f-09ae-4a81-a069-cdca7519b679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4cb9014-fbf9-468c-8896-5cb6e469a19f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562ce5e7-6807-4782-884b-a2dfb37638d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62d47b92-2d58-4bb8-b06c-0df46a827739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c1ebf72-5962-4639-9c4e-82dd8280aa22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ba50740-5a2b-4096-9a66-ef1c1702a2cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d001568-2a08-4f4d-a73f-b781a62f6998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42880f83-69e2-4826-abc5-ae516c071a46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0eb6e7-3070-47a3-a3e5-3ee4bf7908e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46fed710-cdb8-4156-b6a0-9ad3c4a6d44b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f07810c2-6119-4e84-b8e8-c1f2c3d40dd5,samba_tv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f39cbf6-e25a-4b0d-b779-567b0af87b3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab7cd50-22ed-4acc-9dd7-7e69cbb8ec55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a33c31-c10b-4537-bc8a-71e70fa1d112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed8aa6b8-d493-46bc-8b20-67b88a2c7d9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40ff290e-ffa7-4efd-8346-c399a2c3fd79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43a3161c-df95-4cd0-8f6a-bd0deed42f7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c553b8d-d590-4c3c-906a-619c4d916f61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dd033f-7839-4fb0-9895-d15551ff9da3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b705bfa1-b55b-44c0-9d32-89ed01c794bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77036d89-4ef3-436c-969e-5ce7968e1f15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e65130-8422-44fb-8ab4-b6286712eb80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18083989-5f71-49d2-a5da-0a4dec00ee7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e71ad24-bc92-4013-8ce0-cb284effd53d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116cb20-d55f-47a1-83e4-2fef7e8fd326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64193703-2d74-46bb-83d3-5798dffef8bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89b0db86-6e6c-4d3c-973b-357841d47343,apple,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cf9e400-a174-414f-809e-870057d424cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64ee0a5c-6cc5-48b8-9651-d6a2322de27f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260056b6-b74c-4299-9096-1454e878afea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26a2d6ce-8e81-47b1-b74f-59bd79ab56fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b15b64a-c380-4eed-b7b6-68170baeaa36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803706e4-20ae-425f-a7fb-d89877ea96a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cb1f510-093f-4b13-8a0a-138a485aab13,naver,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c402db9d-f015-44b3-869b-019be524a643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8a69615-544d-4864-81c4-62789a428e43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8787206-f71a-4a0d-8e00-9ebb74364bde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0252562e-b136-42fe-b0df-8c25fce0ce83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c21a17fc-354c-42be-a694-a09e7c571cf7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a516f58a-a022-4fa9-862d-086baabce53a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b3a1bc7-aac6-48ee-9554-874f1986e0d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72af289a-50f2-4133-a4f8-52763fed1fc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09f30065-06bb-4b07-b4b5-a6ae64b1583c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0d51b8c-dd18-47e3-9b30-498c1cf9b677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70a53382-6335-4405-a26f-52185d6cf75f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907eb8fd-cc17-41e6-9b2e-f9a63fe50065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81eb2bd6-8ce1-449b-8982-a584a98f3b8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01007f68-1983-4cf9-adc2-8fff08a0f55a,netease,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faa00003-c93a-4fe5-9fea-18fab2a06952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b76eb62-8e0e-4beb-aa51-4f37fced5726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fd3d97a-6348-4360-98ad-11b74094b525,adult_webmaster_empire,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e34fd6a-a9b6-4a91-bcdd-8b4b0b89013b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7e9a02f-7307-4a66-af0c-67fbaaf7da82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7588546-cf31-479d-b7a2-0dbfdb44c7d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72175823-959f-4bfb-afce-cf060d9184d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32de16bf-99c2-4f68-86a8-60b0288e4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73399d8a-1765-435e-b21b-205fe6412770,amplitude,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83e24896-0628-4445-9251-d507f5eaceab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c95d58e8-12c0-4bde-871f-20e7ef6a9b9c,mntn,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dee5417-54a7-445f-b876-394b16b741de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26a25b9f-1bf9-4a28-853c-22aa6df71c26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75152ca5-4395-4f58-89fc-54d289ccca12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c812d5e-c728-48cd-9d19-b5dd2cb20e2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51a436e6-7f61-4fee-9ff5-0fc2eb5f90ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d9aba78-583e-4f97-a902-f64903d2a935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206101e-2bdf-4a2a-9c2e-e867fbe24c3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9867d8e3-1cd0-4314-93d4-87dd67cdf552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60ebfb57-29e4-4c85-8d1f-6e06af91d3e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c48180a-02e5-4828-96cf-696bf3a2d54a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4afdac2-fbd3-463b-8473-e07455a899e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260ab87f-7565-40ce-beb3-96bbf5fdc9a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34fe5724-fa7e-4820-8f91-083c24f1ba92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e1883f-0669-4b77-bc71-026bc7e7dde5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6b8e55c-3733-4ad6-b1bf-af12f32fb5d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14f978fa-8aa1-416b-9cac-3c4bbd87c20a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279238ff-65d2-47d5-9795-87caf22dca39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce311eaa-2434-4d93-bf19-8a7177158c3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf2c7134-6193-4e99-bd38-5e2cd9b33a2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42120053-7673-4a45-9e30-6a2871cde92f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3edf1b25-650c-4903-b4dd-3299308c9b4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a08790c6-7130-44c8-9ec3-1d657fcf25b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66a98601-dbd3-4648-9023-fbed3880c5a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0ada252-2e3c-4487-b979-52450d9e7189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1c3677e-0f07-494e-b148-9a3841003d8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333e0891-7605-407a-9925-e286a888f506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6070f203-370f-450e-afc6-262363eb0d51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f397d67-5c33-4c52-b4c1-57f9f2168729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db9f7514-0352-46f5-9543-4a7852f0a37d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096df5d4-a101-42d9-9f7d-4f84ad27476c,dmg_media,1.0,0.5,baidu,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba1d2f9b-58f6-465e-acfb-90710290f766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0062606b-acf6-4fe9-8852-b06d0996989e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1accab95-5804-4ad3-b38a-2cdf3b0e258d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92550198-3ac5-4c10-9da5-6427d6bccf5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054c987d-a09b-44da-a407-9f576c7534a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78e65487-4e70-44c2-bf6c-c12e25c3d408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128c2c0-b52e-4c3e-b610-29285a33ba8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aea950c-2895-4d9a-b28c-cb6cc969bc62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a79d696e-9b9c-4873-86de-855a02a8a792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c7334e6-472a-4999-a474-a4a20aa33143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042e4308-8aff-4c2c-a504-33d975f970de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d643b6d7-9c92-46c1-93cb-1d6b9799c9c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef2d3fb4-c9a1-4f8f-81b7-c7f030dcc607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe139f1e-2a6f-47c1-b79c-0ef4d8e03e4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2ac762a-8057-489f-8dd7-fc4ad1f199f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389af311-0670-40da-8b12-9302da6b8148,squarespace,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b90cae8-1ea4-40fd-94ab-94d7f9a4b97f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3166b81-6dd9-4a69-a216-c588d44849f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ab146f2-b3df-4887-aa9e-1f3783c27643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd6aeb2c-f270-4c8c-93b4-152a4c15586f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e94ff8f7-385f-4de2-8f70-877c7e3add63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688ea860-8a71-4fa1-845f-8a7b5e0581ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc083d92-a0ac-4b9d-9230-7baaf060768f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7fa299e-f728-437a-85ce-048213e5cfdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a04a99f-eae6-4ee3-a2d8-86cb7562db61,wikimedia_foundation,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d07c822d-a329-44fa-9854-d104cb0a052c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9298f0-9f53-4186-9007-98bc7db04c22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6b3dd9d-1cd5-402c-8a2b-d07ecf5b68de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c415efb9-edc5-436c-aec6-062f1fed0536,riskfield,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4704399-d5f2-4ffb-9c1f-da48e68c6d17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71654158-6027-40c3-b286-880285191614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492a94d9-e6d1-499e-8e95-1225c711cbd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150273e-5785-4dba-92f7-ee1fcd276824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c351f8b8-a19c-457e-b591-b2bb9dbac627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38408162-1a13-46b8-b631-d29ef5d3acd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733f501-1c2c-48b8-a358-819f1e14295a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee6d1769-f516-4930-8032-ca855cc08f18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae44e460-64cb-4d9d-b1ec-12e888ba5887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b245512a-bbe1-4b90-ba92-186434a99c24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7af300c-3873-409f-93bf-a28b4c7789e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85576edd-e680-40cf-adbc-00abb07881b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047cf6fd-aa00-4bbf-aaf9-1b32c6465c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164f135-cb3e-4723-a98f-65aade03b416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54b6eac7-30cd-43f5-868c-0540072b0cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb7f99a2-1624-41a0-9c30-c8708226fd2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509c06b-5bfa-4d43-b728-a44718742494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462e8b1c-d4d0-4d09-ae5c-584f41270d2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86d06ccd-2064-4abc-8d6f-bb6b22420594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb05dead-a4cf-4e9e-8c5c-38569ced40ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da780230-227b-4d8c-9db3-953f2d98e11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d2f26-27bc-4bb9-835a-7f7ded4c3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cae96306-9ab2-44e2-ae6a-89537a6fb622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542bdda5-b67a-4b55-abc5-9bb287cdbb4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d9d8965-41be-4047-a7c1-a37f7618fe51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6f242ef-0144-49d9-b710-fbdaf4173345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1120792-252a-416a-9f7e-9522b6b163bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65d6f5b3-50b0-4427-93af-dd16b7e4eb48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b1c8fc9-8990-4231-9142-eac7e6bf78e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f448e639-5646-42ea-9d89-5f9b2e8475ed,qq.com,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588149f5-6cbf-47fa-8dab-4eb2af57dfdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ceea6fc-b89f-46f2-b3a0-c6d2fe45f201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49afc12b-158d-4f28-bd73-05b5d8e0b6d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec2cdbb-39cd-4461-a0ab-588b74acd262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fad4f38-b1b2-403c-a241-f352c89460ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae07b512-7823-4a67-87da-05a359f52900,ibm,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a922530-5a45-46fc-a8d7-25f1982108bc,zalando,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b527a75-c9ae-495e-9f5f-45d50f187217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5f053e-6bd1-4535-b0c7-2d670644e9d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac53379f-b332-47bf-9c0a-0360b68f002b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac0f199e-37dc-43f6-b6c3-f3e6bdffae71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d10b5a91-cd47-465f-8128-13d71f6a1d82,the_new_york_times,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dceaefe0-cb64-441e-80f3-ed5c065dfa7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eef614ce-0ccc-409f-bc83-859948e43295,hubspot,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4f52c1a-e50c-40eb-a119-dd1c3f51f05a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c86dc6ae-a5e5-4b75-b7e2-ba4b7ecc1cda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d98a5b0b-a3a1-4913-95d3-f31e0f4c8071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
