cluster,domain_0,value_0,share_0,domain_1,value_1,share_1,domain_2,value_2,share_2,domain_3,value_3,share_3,domain_4,value_4,share_4,domain_5,value_5,share_5,domain_6,value_6,share_6,domain_7,value_7,share_7,domain_8,value_8,share_8,domain_9,value_9,share_9,domain_10,value_10,share_10,domain_11,value_11,share_11,domain_12,value_12,share_12
03c4fb34-e66a-420b-850a-a6cb16ea693a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03c6646f-5e23-4022-914b-25c6d56d9b7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03cadcba-758d-43bd-91de-b7764bc678c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03cdf0d1-c2e3-42fe-94d0-44a3391b0bc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03d594e2-630b-48b9-9f4e-165c2388d44e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03d5e9a7-d9dd-446e-94a9-b3c26d84cf67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03e0b073-edc0-4332-a16c-999719542648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ea9350-1a9c-4c13-bbfe-0c118e03c2e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ec70e4-a487-4070-a373-c501fdf2bd6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed154d-ced6-42ba-934f-c1b9c3049377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03f45cb9-147b-4708-87e9-2a2b90acdf1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03f88df0-f242-48ba-87d8-8e67ddf899f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03f97985-b43c-481d-ab0c-3ba7b0c302ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03fc1550-c6f9-4eee-b724-0265d58c5f9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04112633-e709-4a59-8665-839a46af44bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041538f3-afa0-4e15-b4e8-05a6dfe7298c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0415e357-5eea-4609-a59c-150c7665f04d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0417a97c-07e0-4fc0-8b21-65a467311ef5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0421844b-bf0c-48a6-b109-30d073f666f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04254329-bcd5-40d9-9fed-6a1ffffd2497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042994fa-b97e-4113-963e-e58ebbf7a3da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042a1108-e923-4935-99a8-dcb95f589956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042e4308-8aff-4c2c-a504-33d975f970de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042e79ef-560c-4fb7-b301-61d05b5657cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04454c32-8ece-4ead-8a02-79b8ae9904fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044687a5-16ff-420f-ac86-8685177ed9bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04568982-7697-4093-8a64-86ebadce83fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045c08f7-f0a8-49df-9fe7-4345fad000a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046956eb-e93f-4311-9ff9-bcb1b2595fd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04743c73-d8e0-42cf-857a-05383045bbc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0475717b-181a-4e4e-a15d-b24a96f29303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047cf6fd-aa00-4bbf-aaf9-1b32c6465c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
048433a6-f26a-4236-8069-a08f2b61a64c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04861418-8272-4c73-b97b-6f6cfd6bb3cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0491574a-4dcc-4058-b859-58ce6e8304a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04985116-c7c8-4547-8b4f-24e9372069e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049f2d25-d37b-46ed-861b-ba06b73d887e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049f70cf-613b-40a2-8b54-a7a02857e408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a88f5e-931f-4041-958f-e925f7fe4408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04aaee02-df3f-4728-9d44-65156f8295f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04b270d5-a005-406f-ba67-e3c48167dbc8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04b5209c-3211-4917-ba52-2172512bd410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04b9b6a2-d936-499f-9630-6f4fa04261ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04ba432a-c765-4b09-aebe-6b44b598a1a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04bd3012-5454-49fc-b5cd-9f51ee777863,wikimedia_foundation,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04bd3c0f-e4ab-4183-aa18-79a69b792a53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04bde041-b6bf-4a71-9d07-f9663877647d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04bf8c69-3762-4b40-9aa9-8e9b256ec893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
